Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,0.4,60,0.225,14591.252,291.82514,Meziani:1984is
26,56,0.4,60,0.23,14920.204,298.40418,Meziani:1984is
26,56,0.4,60,0.235,15377.804,307.55618,Meziani:1984is
26,56,0.4,60,0.24,15905.136,318.10282,Meziani:1984is
26,56,0.4,60,0.245,16492.06,329.8413,Meziani:1984is
26,56,0.48,60,0.015,0,0.0001,Meziani:1984is
26,56,0.48,60,0.02,0,0.0001,Meziani:1984is
26,56,0.48,60,0.025,0,0.0001,Meziani:1984is
26,56,0.48,60,0.03,2152.696,43.05402,Meziani:1984is
26,56,0.48,60,0.035,4942.08,98.8417,Meziani:1984is
26,56,0.48,60,0.04,6701.916,134.03842,Meziani:1984is
26,56,0.48,60,0.045,8633.196,172.66402,Meziani:1984is
26,56,0.48,60,0.05,10707.528,214.15066,Meziani:1984is
26,56,0.48,60,0.055,12881.232,257.62474,Meziani:1984is
26,56,0.48,60,0.06,15108.652,302.17314,Meziani:1984is
26,56,0.48,60,0.065,17348.448,346.96906,Meziani:1984is
26,56,0.48,60,0.07,19546.54,390.9309,Meziani:1984is
26,56,0.48,60,0.075,21667.984,433.35978,Meziani:1984is
26,56,0.48,60,0.08,23675.704,473.51418,Meziani:1984is
26,56,0.48,60,0.085,25543.856,510.87722,Meziani:1984is
26,56,0.48,60,0.09,27219.504,544.39018,Meziani:1984is
26,56,0.48,60,0.095,28677.792,573.55594,Meziani:1984is
26,56,0.48,60,0.1,29900.208,598.00426,Meziani:1984is
26,56,0.48,60,0.105,30824.976,616.49962,Meziani:1984is
26,56,0.48,60,0.11,31442.372,628.84754,Meziani:1984is
26,56,0.48,60,0.115,31757.336,635.14682,Meziani:1984is
26,56,0.48,60,0.12,31717.764,634.35538,Meziani:1984is
26,56,0.48,60,0.125,31388.552,627.77114,Meziani:1984is
26,56,0.48,60,0.13,30720.82,614.4165,Meziani:1984is
26,56,0.48,60,0.135,29835.364,596.70738,Meziani:1984is
26,56,0.48,60,0.14,28672.384,573.44778,Meziani:1984is
26,56,0.48,60,0.145,27342.9,546.8581,Meziani:1984is
26,56,0.48,60,0.15,25950.548,519.01106,Meziani:1984is
26,56,0.48,60,0.155,24437.712,488.75434,Meziani:1984is
26,56,0.48,60,0.16,22976.616,459.53242,Meziani:1984is
26,56,0.48,60,0.165,21473.192,429.46394,Meziani:1984is
26,56,0.48,60,0.17,20109.804,402.19618,Meziani:1984is
26,56,0.48,60,0.175,18754.372,375.08754,Meziani:1984is
26,56,0.48,60,0.18,17593.212,351.86434,Meziani:1984is
26,56,0.48,60,0.185,16463.98,329.2797,Meziani:1984is
26,56,0.48,60,0.19,15552.056,311.04122,Meziani:1984is
26,56,0.48,60,0.195,14677.52,293.5505,Meziani:1984is
26,56,0.48,60,0.2,14020.552,280.41114,Meziani:1984is
26,56,0.48,60,0.205,13396.916,267.93842,Meziani:1984is
26,56,0.48,60,0.21,12977.016,259.54042,Meziani:1984is
26,56,0.48,60,0.215,12583.948,251.67906,Meziani:1984is
26,56,0.48,60,0.22,12374.076,247.48162,Meziani:1984is
26,56,0.48,60,0.225,12264.252,245.28514,Meziani:1984is
26,56,0.48,60,0.23,12157.704,243.15418,Meziani:1984is
26,56,0.48,60,0.235,12212.98,244.2597,Meziani:1984is
26,56,0.48,60,0.24,12276.264,245.52538,Meziani:1984is
26,56,0.48,60,0.245,12472.876,249.45762,Meziani:1984is
26,56,0.48,60,0.25,12680.928,253.61866,Meziani:1984is
26,56,0.48,60,0.255,12995.736,259.91482,Meziani:1984is
26,56,0.48,60,0.26,13322.452,266.44914,Meziani:1984is
26,56,0.48,60,0.265,13730.444,274.60898,Meziani:1984is
26,56,0.48,60,0.27,14146.86,282.9373,Meziani:1984is
26,56,0.48,60,0.275,14619.436,292.38882,Meziani:1984is
26,56,0.48,60,0.28,15092.74,301.8549,Meziani:1984is
26,56,0.48,60,0.285,15597.14,311.9429,Meziani:1984is
26,56,0.48,60,0.29,16090.932,321.81874,Meziani:1984is
26,56,0.48,60,0.295,16591.38,331.8277,Meziani:1984is
26,56,0.48,60,0.3,17067.44,341.3489,Meziani:1984is
26,56,0.48,60,0.305,17527.328,350.54666,Meziani:1984is
26,56,0.48,60,0.31,17948.372,358.96754,Meziani:1984is
26,56,0.48,60,0.315,18333.276,366.66562,Meziani:1984is
26,56,0.48,60,0.32,18666.284,373.32578,Meziani:1984is
26,56,0.48,60,0.325,18947.344,378.94698,Meziani:1984is
26,56,0.56,60,0.015,0,0.0001,Meziani:1984is
26,56,0.56,60,0.02,0,0.0001,Meziani:1984is
26,56,0.56,60,0.025,0,0.0001,Meziani:1984is
26,56,0.56,60,0.03,0,0.0001,Meziani:1984is
26,56,0.56,60,0.035,844.48,16.8897,Meziani:1984is
26,56,0.56,60,0.04,1558.596,31.17202,Meziani:1984is
26,56,0.56,60,0.045,2089.672,41.79354,Meziani:1984is
26,56,0.56,60,0.05,2711.644,54.23298,Meziani:1984is
26,56,0.56,60,0.055,3429.14,68.5829,Meziani:1984is
26,56,0.56,60,0.06,4243.98,84.8797,Meziani:1984is
26,56,0.56,60,0.065,5150.236,103.00482,Meziani:1984is
26,56,0.56,60,0.07,6138.184,122.76378,Meziani:1984is
26,56,0.56,60,0.075,7193.42,143.8685,Meziani:1984is
26,56,0.56,60,0.08,8298.368,165.96746,Meziani:1984is
26,56,0.56,60,0.085,9437.792,188.75594,Meziani:1984is
26,56,0.56,60,0.09,10584.964,211.69938,Meziani:1984is
26,56,0.56,60,0.095,11725.376,234.50762,Meziani:1984is
26,56,0.56,60,0.1,12842.128,256.84266,Meziani:1984is
26,56,0.56,60,0.105,13919.516,278.39042,Meziani:1984is
26,56,0.56,60,0.11,14942.2,298.8441,Meziani:1984is
26,56,0.56,60,0.115,15905.188,318.10386,Meziani:1984is
26,56,0.56,60,0.12,16773.224,335.46458,Meziani:1984is
26,56,0.56,60,0.125,17541.108,350.82226,Meziani:1984is
26,56,0.56,60,0.13,18193.5,363.8701,Meziani:1984is
26,56,0.56,60,0.135,18715.996,374.32002,Meziani:1984is
26,56,0.56,60,0.14,19114.68,382.2937,Meziani:1984is
26,56,0.56,60,0.145,19343.064,386.86138,Meziani:1984is
26,56,0.56,60,0.15,19415.604,388.31218,Meziani:1984is
26,56,0.56,60,0.155,19332.144,386.64298,Meziani:1984is
26,56,0.56,60,0.16,19126.9,382.5381,Meziani:1984is
26,56,0.56,60,0.165,18752.76,375.0553,Meziani:1984is
26,56,0.56,60,0.17,18256.836,365.13682,Meziani:1984is
26,56,0.56,60,0.175,17700.384,354.00778,Meziani:1984is
26,56,0.56,60,0.18,17018.404,340.36818,Meziani:1984is
26,56,0.56,60,0.185,16283.332,325.66674,Meziani:1984is
26,56,0.56,60,0.19,15517.372,310.34754,Meziani:1984is
26,56,0.56,60,0.195,14789.996,295.80002,Meziani:1984is
26,56,0.56,60,0.2,14023.568,280.47146,Meziani:1984is
26,56,0.56,60,0.205,13287.976,265.75962,Meziani:1984is
26,56,0.56,60,0.21,12650.976,253.01962,Meziani:1984is
26,56,0.56,60,0.215,12011.012,240.22034,Meziani:1984is
26,56,0.56,60,0.22,11437.348,228.74706,Meziani:1984is
26,56,0.56,60,0.225,10991.032,219.82074,Meziani:1984is
26,56,0.56,60,0.23,10556.676,211.13362,Meziani:1984is
26,56,0.56,60,0.235,10264.644,205.29298,Meziani:1984is
26,56,0.56,60,0.24,9971.572,199.43154,Meziani:1984is
26,56,0.56,60,0.245,9757.436,195.14882,Meziani:1984is
26,56,0.56,60,0.25,9672.156,193.44322,Meziani:1984is
26,56,0.56,60,0.255,9588.436,191.76882,Meziani:1984is
26,56,0.56,60,0.26,9571.848,191.43706,Meziani:1984is
26,56,0.56,60,0.265,9661.132,193.22274,Meziani:1984is
26,56,0.56,60,0.27,9752.132,195.04274,Meziani:1984is
26,56,0.56,60,0.275,9895.132,197.90274,Meziani:1984is
26,56,0.56,60,0.28,10118.316,202.36642,Meziani:1984is
26,56,0.56,60,0.285,10341.76,206.8353,Meziani:1984is
26,56,0.56,60,0.29,10631.66,212.6333,Meziani:1984is
26,56,0.56,60,0.295,10915.008,218.30026,Meziani:1984is
26,56,0.56,60,0.3,11224.98,224.4997,Meziani:1984is
26,56,0.56,60,0.305,11573.432,231.46874,Meziani:1984is
26,56,0.56,60,0.31,11912.108,238.24226,Meziani:1984is
26,56,0.56,60,0.315,12258.792,245.17594,Meziani:1984is
26,56,0.56,60,0.32,12618.06,252.3613,Meziani:1984is
26,56,0.56,60,0.325,12959.388,259.18786,Meziani:1984is
26,56,0.56,60,0.33,13290.316,265.80642,Meziani:1984is
26,56,0.56,60,0.335,13611.052,272.22114,Meziani:1984is
26,56,0.56,60,0.34,13903.24,278.0649,Meziani:1984is
26,56,0.56,60,0.345,14168.856,283.37722,Meziani:1984is
26,56,0.56,60,0.35,14406.184,288.12378,Meziani:1984is
26,56,0.56,60,0.355,14605.604,292.11218,Meziani:1984is
26,56,0.56,60,0.36,14766.804,295.33618,Meziani:1984is
26,56,0.56,60,0.365,14887.34,297.7469,Meziani:1984is
26,56,0.56,60,0.37,14966.484,299.32978,Meziani:1984is
26,56,0.56,60,0.375,15001.272,300.02554,Meziani:1984is
26,56,0.56,60,0.38,14992.432,299.84874,Meziani:1984is
26,56,0.56,60,0.385,14940.536,298.81082,Meziani:1984is
26,56,0.56,60,0.39,14847.248,296.94506,Meziani:1984is
26,56,0.56,60,0.395,14713.816,294.27642,Meziani:1984is
26,56,0.62,60,0.025,0,0.0001,Meziani:1984is
26,56,0.62,60,0.03,0,0.0001,Meziani:1984is
26,56,0.62,60,0.035,155.792,3.11594,Meziani:1984is
26,56,0.62,60,0.04,435.136,8.70282,Meziani:1984is
26,56,0.62,60,0.045,654.784,13.09578,Meziani:1984is
26,56,0.62,60,0.05,863.408,17.26826,Meziani:1984is
26,56,0.62,60,0.055,1113.112,22.26234,Meziani:1984is
26,56,0.62,60,0.06,1409.148,28.18306,Meziani:1984is
26,56,0.62,60,0.065,1756.3,35.1261,Meziani:1984is
26,56,0.62,60,0.07,2159.04,43.1809,Meziani:1984is
26,56,0.62,60,0.075,2618.564,52.37138,Meziani:1984is
26,56,0.62,60,0.08,3134.664,62.69338,Meziani:1984is
26,56,0.62,60,0.085,3704.48,74.0897,Meziani:1984is
26,56,0.62,60,0.09,4322.552,86.45114,Meziani:1984is
26,56,0.62,60,0.095,4981.132,99.62274,Meziani:1984is
26,56,0.62,60,0.1,5670.86,113.4173,Meziani:1984is
26,56,0.62,60,0.105,6381.7,127.6341,Meziani:1984is
26,56,0.62,60,0.11,7103.408,142.06826,Meziani:1984is
26,56,0.62,60,0.115,7826.208,156.52426,Meziani:1984is
26,56,0.62,60,0.12,8541.104,170.82218,Meziani:1984is
26,56,0.62,60,0.125,9239.464,184.78938,Meziani:1984is
26,56,0.62,60,0.13,9919.208,198.38426,Meziani:1984is
26,56,0.62,60,0.135,10560.576,211.21162,Meziani:1984is
26,56,0.62,60,0.14,11161.072,223.22154,Meziani:1984is
26,56,0.62,60,0.145,11712.22,234.2445,Meziani:1984is
26,56,0.62,60,0.15,12205.336,244.10682,Meziani:1984is
26,56,0.62,60,0.155,12631.736,252.63482,Meziani:1984is
26,56,0.62,60,0.16,12983.36,259.6673,Meziani:1984is
26,56,0.62,60,0.165,13268.216,265.36442,Meziani:1984is
26,56,0.62,60,0.17,13450.32,269.0065,Meziani:1984is
26,56,0.62,60,0.175,13541.788,270.83586,Meziani:1984is
26,56,0.62,60,0.18,13541.58,270.8317,Meziani:1984is
26,56,0.62,60,0.185,13451.724,269.03458,Meziani:1984is
26,56,0.62,60,0.19,13277.108,265.54226,Meziani:1984is
26,56,0.62,60,0.195,13051.168,261.02346,Meziani:1984is
26,56,0.62,60,0.2,12732.096,254.64202,Meziani:1984is
26,56,0.62,60,0.205,12358.58,247.1717,Meziani:1984is
26,56,0.62,60,0.21,11943.516,238.87042,Meziani:1984is
26,56,0.62,60,0.215,11500.32,230.0065,Meziani:1984is
26,56,0.62,60,0.22,11076.624,221.53258,Meziani:1984is
26,56,0.62,60,0.225,10615.28,212.3057,Meziani:1984is
26,56,0.62,60,0.23,10164.44,203.2889,Meziani:1984is
26,56,0.62,60,0.235,9734.088,194.68186,Meziani:1984is
26,56,0.62,60,0.24,9373.572,187.47154,Meziani:1984is
26,56,0.62,60,0.245,9005.568,180.11146,Meziani:1984is
26,56,0.62,60,0.25,8680.62,173.6125,Meziani:1984is
26,56,0.62,60,0.255,8402.108,168.04226,Meziani:1984is
26,56,0.62,60,0.26,8213.972,164.27954,Meziani:1984is
26,56,0.62,60,0.265,8029.736,160.59482,Meziani:1984is
26,56,0.62,60,0.27,7896.928,157.93866,Meziani:1984is
26,56,0.62,60,0.275,7813.676,156.27362,Meziani:1984is
26,56,0.62,60,0.28,7815.34,156.3069,Meziani:1984is
26,56,0.62,60,0.285,7820.8,156.4161,Meziani:1984is
26,56,0.62,60,0.29,7869.94,157.3989,Meziani:1984is
26,56,0.62,60,0.295,7958.756,159.17522,Meziani:1984is
26,56,0.62,60,0.3,8112.416,162.24842,Meziani:1984is
26,56,0.62,60,0.305,8265.66,165.3133,Meziani:1984is
26,56,0.62,60,0.31,8447.972,168.95954,Meziani:1984is
26,56,0.62,60,0.315,8678.644,173.57298,Meziani:1984is
26,56,0.62,60,0.32,8901.672,178.03354,Meziani:1984is
26,56,0.62,60,0.325,9142.276,182.84562,Meziani:1984is
26,56,0.62,60,0.33,9395.204,187.90418,Meziani:1984is
26,56,0.62,60,0.335,9670.076,193.40162,Meziani:1984is
26,56,0.62,60,0.34,9932.104,198.64218,Meziani:1984is
26,56,0.62,60,0.345,10194.184,203.88378,Meziani:1984is
26,56,0.62,60,0.35,10451.792,209.03594,Meziani:1984is
26,56,0.62,60,0.355,10707.736,214.15482,Meziani:1984is
26,56,0.62,60,0.36,10943.192,218.86394,Meziani:1984is
26,56,0.62,60,0.365,11162.944,223.25898,Meziani:1984is
26,56,0.62,60,0.37,11363.456,227.26922,Meziani:1984is
26,56,0.62,60,0.375,11541.764,230.83538,Meziani:1984is
26,56,0.62,60,0.38,11697.556,233.95122,Meziani:1984is
26,56,0.62,60,0.385,11824.02,236.4805,Meziani:1984is
26,56,0.62,60,0.39,11921.832,238.43674,Meziani:1984is
26,56,0.62,60,0.395,11989.848,239.79706,Meziani:1984is
26,56,0.62,60,0.4,12027.444,240.54898,Meziani:1984is
26,56,0.62,60,0.405,12034.672,240.69354,Meziani:1984is
26,56,0.62,60,0.41,12011.168,240.22346,Meziani:1984is
26,56,0.62,60,0.415,11957.868,239.15746,Meziani:1984is
26,56,0.62,60,0.42,11875.968,237.51946,Meziani:1984is
26,56,0.62,60,0.425,11766.976,235.33962,Meziani:1984is
26,56,0.62,60,0.43,11632.816,232.65642,Meziani:1984is
26,56,0.62,60,0.435,11475.516,229.51042,Meziani:1984is
26,56,0.62,60,0.44,11297.676,225.95362,Meziani:1984is
26,56,0.62,60,0.445,11101.636,222.03282,Meziani:1984is
26,56,0.62,60,0.45,10890.048,217.80106,Meziani:1984is
26,56,0.62,60,0.455,10665.616,213.31242,Meziani:1984is
26,56,0.62,60,0.46,10431.096,208.62202,Meziani:1984is
26,56,0.62,60,0.465,10189.192,203.78394,Meziani:1984is
26,56,0.12,90,0.01,0,0.0001,Meziani:1984is
26,56,0.12,90,0.015,0,0.0001,Meziani:1984is
26,56,0.12,90,0.02,11034.14,220.6829,Meziani:1984is
26,56,0.12,90,0.025,46094.152,921.88314,Meziani:1984is
26,56,0.12,90,0.03,72508.852,1450.17714,Meziani:1984is
26,56,0.12,90,0.035,86030.412,1720.60834,Meziani:1984is
26,56,0.12,90,0.04,87984.104,1759.68218,Meziani:1984is
26,56,0.12,90,0.045,79818.752,1596.37514,Meziani:1984is
26,56,0.12,90,0.05,65962.988,1319.25986,Meziani:1984is
26,56,0.2,90,0.015,0,0.0001,Meziani:1984is
26,56,0.2,90,0.02,0,0.0001,Meziani:1984is
26,56,0.2,90,0.025,12824.344,256.48698,Meziani:1984is
26,56,0.2,90,0.03,25853.256,517.06522,Meziani:1984is
26,56,0.2,90,0.035,34232.12,684.6425,Meziani:1984is
26,56,0.2,90,0.04,41265.016,825.30042,Meziani:1984is
26,56,0.2,90,0.045,46577.336,931.54682,Meziani:1984is
26,56,0.2,90,0.05,49929.048,998.58106,Meziani:1984is
26,56,0.2,90,0.055,51243.088,1024.86186,Meziani:1984is
26,56,0.2,90,0.06,50613.16,1012.2633,Meziani:1984is
26,56,0.2,90,0.065,48311.692,966.23394,Meziani:1984is
26,56,0.2,90,0.07,44744.596,894.89202,Meziani:1984is
26,56,0.2,90,0.075,40374.984,807.49978,Meziani:1984is
26,56,0.2,90,0.08,35652.084,713.04178,Meziani:1984is
26,56,0.2,90,0.085,30912.284,618.24578,Meziani:1984is
26,56,0.2,90,0.09,26413.556,528.27122,Meziani:1984is
26,56,0.2,90,0.095,22326.876,446.53762,Meziani:1984is
26,56,0.2,90,0.1,18682.352,373.64714,Meziani:1984is
26,56,0.2,90,0.105,15548.832,310.97674,Meziani:1984is
26,56,0.2,90,0.11,12847.172,256.94354,Meziani:1984is
26,56,0.2,90,0.115,10621.936,212.43882,Meziani:1984is
26,56,0.32,90,0.015,0,0.0001,Meziani:1984is
26,56,0.32,90,0.02,0,0.0001,Meziani:1984is
26,56,0.32,90,0.025,0,0.0001,Meziani:1984is
26,56,0.32,90,0.03,2131.844,42.63698,Meziani:1984is
26,56,0.32,90,0.035,4191.096,83.82202,Meziani:1984is
26,56,0.32,90,0.04,5649.904,112.99818,Meziani:1984is
26,56,0.32,90,0.045,7208.916,144.17842,Meziani:1984is
26,56,0.32,90,0.05,8832.512,176.65034,Meziani:1984is
26,56,0.32,90,0.055,10471.708,209.43426,Meziani:1984is
26,56,0.32,90,0.06,12088.128,241.76266,Meziani:1984is
26,56,0.32,90,0.065,13647.036,272.94082,Meziani:1984is
26,56,0.32,90,0.07,15102.88,302.0577,Meziani:1984is
26,56,0.32,90,0.075,16424.304,328.48618,Meziani:1984is
26,56,0.32,90,0.08,17581.044,351.62098,Meziani:1984is
26,56,0.32,90,0.085,18524.428,370.48866,Meziani:1984is
26,56,0.32,90,0.09,19235.788,384.71586,Meziani:1984is
26,56,0.32,90,0.095,19667.804,393.35618,Meziani:1984is
26,56,0.32,90,0.1,19823.232,396.46474,Meziani:1984is
26,56,0.32,90,0.105,19671.288,393.42586,Meziani:1984is
26,56,0.32,90,0.11,19252.428,385.04866,Meziani:1984is
26,56,0.32,90,0.115,18584.852,371.69714,Meziani:1984is
26,56,0.32,90,0.12,17682.808,353.65626,Meziani:1984is
26,56,0.32,90,0.125,16650.504,333.01018,Meziani:1984is
26,56,0.32,90,0.13,15525.12,310.5025,Meziani:1984is
26,56,0.32,90,0.135,14322.672,286.45354,Meziani:1984is
26,56,0.32,90,0.14,13162.916,263.25842,Meziani:1984is
26,56,0.32,90,0.145,12054.588,241.09186,Meziani:1984is
26,56,0.32,90,0.15,11027.38,220.5477,Meziani:1984is
26,56,0.32,90,0.155,10100.584,202.01178,Meziani:1984is
26,56,0.32,90,0.16,9228.388,184.56786,Meziani:1984is
26,56,0.32,90,0.165,8519.212,170.38434,Meziani:1984is
26,56,0.32,90,0.17,7921.42,158.4285,Meziani:1984is
26,56,0.32,90,0.175,7429.812,148.59634,Meziani:1984is
26,56,0.32,90,0.18,7037.472,140.74954,Meziani:1984is
26,56,0.32,90,0.185,6737.328,134.74666,Meziani:1984is
26,56,0.32,90,0.19,6522.568,130.45146,Meziani:1984is
26,56,0.32,90,0.195,6387.42,127.7485,Meziani:1984is
26,56,0.32,90,0.2,6327.152,126.54314,Meziani:1984is
26,56,0.32,90,0.205,6337.968,126.75946,Meziani:1984is
26,56,0.32,90,0.21,6416.644,128.33298,Meziani:1984is
26,56,0.32,90,0.215,6560.424,131.20858,Meziani:1984is
26,56,0.36,90,0.01,0,0.0001,Meziani:1984is
26,56,0.36,90,0.015,0,0.0001,Meziani:1984is
26,56,0.36,90,0.02,0,0.0001,Meziani:1984is
26,56,0.36,90,0.025,0,0.0001,Meziani:1984is
26,56,0.36,90,0.03,555.88,11.1177,Meziani:1984is
26,56,0.36,90,0.035,1506.648,30.13306,Meziani:1984is
26,56,0.36,90,0.04,2244.32,44.8865,Meziani:1984is
26,56,0.36,90,0.045,2981.368,59.62746,Meziani:1984is
26,56,0.36,90,0.05,3812.068,76.24146,Meziani:1984is
26,56,0.36,90,0.055,4727.424,94.54858,Meziani:1984is
26,56,0.36,90,0.06,5705.648,114.11306,Meziani:1984is
26,56,0.36,90,0.065,6727.136,134.54282,Meziani:1984is
26,56,0.36,90,0.07,7768.956,155.37922,Meziani:1984is
26,56,0.36,90,0.075,8811.66,176.2333,Meziani:1984is
26,56,0.36,90,0.08,9826.596,196.53202,Meziani:1984is
26,56,0.36,90,0.085,10795.824,215.91658,Meziani:1984is
26,56,0.36,90,0.09,11703.848,234.07706,Meziani:1984is
26,56,0.36,90,0.095,12516.868,250.33746,Meziani:1984is
26,56,0.36,90,0.1,13219.128,264.38266,Meziani:1984is
26,56,0.36,90,0.105,13797.212,275.94434,Meziani:1984is
26,56,0.36,90,0.11,14212.536,284.25082,Meziani:1984is
26,56,0.36,90,0.115,14471.548,289.43106,Meziani:1984is
26,56,0.36,90,0.12,14535.456,290.70922,Meziani:1984is
26,56,0.36,90,0.125,14436.24,288.7249,Meziani:1984is
26,56,0.36,90,0.13,14140.932,282.81874,Meziani:1984is
26,56,0.36,90,0.135,13712.764,274.25538,Meziani:1984is
26,56,0.36,90,0.14,13125.528,262.51066,Meziani:1984is
26,56,0.36,90,0.145,12466.636,249.33282,Meziani:1984is
26,56,0.36,90,0.15,11711.128,234.22266,Meziani:1984is
26,56,0.36,90,0.155,10955.152,219.10314,Meziani:1984is
26,56,0.36,90,0.16,10166.728,203.33466,Meziani:1984is
26,56,0.36,90,0.165,9437.636,188.75282,Meziani:1984is
26,56,0.36,90,0.17,8760.18,175.2037,Meziani:1984is
26,56,0.36,90,0.175,8106.852,162.13714,Meziani:1984is
26,56,0.36,90,0.18,7565.48,151.3097,Meziani:1984is
26,56,0.36,90,0.185,7104.448,142.08906,Meziani:1984is
26,56,0.36,90,0.19,6724.848,134.49706,Meziani:1984is
26,56,0.36,90,0.195,6381.232,127.62474,Meziani:1984is
26,56,0.36,90,0.2,6153.888,123.07786,Meziani:1984is
26,56,0.36,90,0.205,5997.576,119.95162,Meziani:1984is
26,56,0.36,90,0.21,5907.668,118.15346,Meziani:1984is
26,56,0.36,90,0.215,5879.536,117.59082,Meziani:1984is
26,56,0.36,90,0.22,5909.28,118.1857,Meziani:1984is
26,56,0.36,90,0.225,5969.392,119.38794,Meziani:1984is
26,56,0.36,90,0.23,6108.804,122.17618,Meziani:1984is
26,56,0.36,90,0.235,6297.356,125.94722,Meziani:1984is
26,56,0.36,90,0.24,6532.292,130.64594,Meziani:1984is
26,56,0.36,90,0.245,6810.544,136.21098,Meziani:1984is
26,56,0.36,90,0.25,7128.472,142.56954,Meziani:1984is
26,56,0.36,90,0.255,7481.708,149.63426,Meziani:1984is
26,56,0.4,90,0.015,0,0.0001,Meziani:1984is
26,56,0.4,90,0.02,0,0.0001,Meziani:1984is
26,56,0.4,90,0.025,0,0.0001,Meziani:1984is
26,56,0.4,90,0.03,0,0.0001,Meziani:1984is
26,56,0.4,90,0.035,422.5,8.4501,Meziani:1984is
26,56,0.4,90,0.04,802.152,16.04314,Meziani:1984is
26,56,0.4,90,0.045,1095.12,21.9025,Meziani:1984is
26,56,0.4,90,0.05,1445.496,28.91002,Meziani:1984is
26,56,0.4,90,0.055,1857.128,37.14266,Meziani:1984is
26,56,0.4,90,0.06,2331.784,46.63578,Meziani:1984is
26,56,0.4,90,0.065,2866.344,57.32698,Meziani:1984is
26,56,0.4,90,0.07,3454.776,69.09562,Meziani:1984is
26,56,0.4,90,0.075,4089.384,81.78778,Meziani:1984is
26,56,0.4,90,0.08,4755.348,95.10706,Meziani:1984is
26,56,0.4,90,0.085,5441.488,108.82986,Meziani:1984is
26,56,0.4,90,0.09,6134.96,122.6993,Meziani:1984is
26,56,0.4,90,0.095,6823.076,136.46162,Meziani:1984is
26,56,0.4,90,0.1,7497.308,149.94626,Meziani:1984is
26,56,0.4,90,0.105,8137.688,162.75386,Meziani:1984is
26,56,0.4,90,0.11,8735.428,174.70866,Meziani:1984is
26,56,0.4,90,0.115,9284.132,185.68274,Meziani:1984is
26,56,0.4,90,0.12,9755.46,195.1093,Meziani:1984is
26,56,0.4,90,0.125,10143.588,202.87186,Meziani:1984is
26,56,0.4,90,0.13,10446.592,208.93194,Meziani:1984is
26,56,0.4,90,0.135,10630.412,212.60834,Meziani:1984is
26,56,0.4,90,0.14,10701.08,214.0217,Meziani:1984is
26,56,0.4,90,0.145,10670.088,213.40186,Meziani:1984is
26,56,0.4,90,0.15,10510.084,210.20178,Meziani:1984is
26,56,0.4,90,0.155,10266.88,205.3377,Meziani:1984is
26,56,0.4,90,0.16,9910.108,198.20226,Meziani:1984is
26,56,0.4,90,0.165,9483.136,189.66282,Meziani:1984is
26,56,0.4,90,0.17,9026.264,180.52538,Meziani:1984is
26,56,0.4,90,0.175,8516.768,170.33546,Meziani:1984is
26,56,0.4,90,0.18,8023.288,160.46586,Meziani:1984is
26,56,0.4,90,0.185,7545.98,150.9197,Meziani:1984is
26,56,0.4,90,0.19,7057.492,141.14994,Meziani:1984is
26,56,0.4,90,0.195,6644.144,132.88298,Meziani:1984is
26,56,0.4,90,0.2,6244.264,124.88538,Meziani:1984is
26,56,0.4,90,0.205,5932.628,118.65266,Meziani:1984is
26,56,0.4,90,0.21,5647.616,112.95242,Meziani:1984is
26,56,0.4,90,0.215,5452.2,109.0441,Meziani:1984is
26,56,0.4,90,0.22,5315.7,106.3141,Meziani:1984is
26,56,0.4,90,0.225,5206.656,104.13322,Meziani:1984is
26,56,0.4,90,0.23,5179.356,103.58722,Meziani:1984is
26,56,0.4,90,0.235,5202.132,104.04274,Meziani:1984is
26,56,0.4,90,0.24,5271.76,105.4353,Meziani:1984is
26,56,0.4,90,0.245,5365.932,107.31874,Meziani:1984is
26,56,0.4,90,0.25,5521.724,110.43458,Meziani:1984is
26,56,0.4,90,0.255,5715.216,114.30442,Meziani:1984is
26,56,0.4,90,0.26,5943.444,118.86898,Meziani:1984is
26,56,0.4,90,0.265,6196.06,123.9213,Meziani:1984is
26,56,0.4,90,0.27,6487.208,129.74426,Meziani:1984is
26,56,0.4,90,0.275,6802.536,136.05082,Meziani:1984is
26,56,0.4,90,0.28,7137.52,142.7505,Meziani:1984is
26,56,0.4,90,0.285,7486.804,149.73618,Meziani:1984is
26,56,0.4,90,0.29,7843.524,156.87058,Meziani:1984is
26,56,0.4,90,0.295,8204.56,164.0913,Meziani:1984is
26,56,0.44,90,0.095,3217.864,64.35738,Meziani:1984is
26,56,0.44,90,0.1,3674.944,73.49898,Meziani:1984is
26,56,0.44,90,0.105,4143.36,82.8673,Meziani:1984is
26,56,0.44,90,0.11,4615.78,92.3157,Meziani:1984is
26,56,0.44,90,0.115,5084.872,101.69754,Meziani:1984is
26,56,0.44,90,0.12,5546.788,110.93586,Meziani:1984is
26,56,0.44,90,0.125,5987.748,119.75506,Meziani:1984is
26,56,0.44,90,0.13,6403.28,128.0657,Meziani:1984is
26,56,0.44,90,0.135,6785.168,135.70346,Meziani:1984is
26,56,0.44,90,0.14,7131.072,142.62154,Meziani:1984is
26,56,0.44,90,0.145,7419.412,148.38834,Meziani:1984is
26,56,0.44,90,0.15,7648.628,152.97266,Meziani:1984is
26,56,0.44,90,0.155,7811.18,156.2237,Meziani:1984is
